Strom
	0	66.667	0.0513003	0.0408182
	0	60.0004	0.0514003	0.0408864
	0	53.3338	0.0515003	0.040947
	0	46.6672	0.0516003	0.041
	0	40.0006	0.0517003	0.0410455
	1	33.334	0.0518003	0.0410833
	1	40	0.0519003	0.0411288
	1	46.6666	0.0520003	0.0411818
	1	53.3332	0.0521003	0.0412424
	1	59.9998	0.0522003	0.0413106
	1	66.6664	0.0523003	0.0413864
	1	73.333	0.0524003	0.0414697
	1	79.9996	0.0525003	0.0415606
	1	86.6662	0.0526003	0.0416591
	1	93.3328	0.0527003	0.0417652
	1	99.9994	0.0528003	0.0418788
	0	106.666	0.0529003	0.042
	0	100	0.0530003	0.0421136
	0	93.3334	0.0531003	0.0422197
	0	86.6668	0.0532003	0.0423182
	0	80.0002	0.0533003	0.0424091
	0	73.3336	0.0534003	0.0424924
	0	66.667	0.0535003	0.0425682
	0	60.0004	0.0536003	0.0426364
	0	53.3338	0.0537003	0.042697
	0	46.6672	0.0538003	0.04275
	0	40.0006	0.0539003	0.0427955
	1	33.334	0.0540003	0.0428333
	1	40	0.0541003	0.0428788
	1	46.6666	0.0542003	0.0429318
	1	53.3332	0.0543003	0.0429924
	1	59.9998	0.0544003	0.0430606
	1	66.6664	0.0545003	0.0431364
	1	73.333	0.0546004	0.0432197
	1	79.9996	0.0547004	0.0433106
	1	86.6662	0.0548004	0.0434091
	1	93.3328	0.0549004	0.0435152
	1	99.9994	0.0550004	0.0436288
	0	106.666	0.0551004	0.04375
	0	100	0.0552004	0.0438636
	0	93.3334	0.0553004	0.0439697
	0	86.6668	0.0554004	0.0440682
	0	80.0002	0.0555004	0.0441591
	0	73.3336	0.0556004	0.0442424
	0	66.667	0.0557004	0.0443182
	0	60.0004	0.0558004	0.0443864
	0	53.3338	0.0559004	0.044447
	0	46.6672	0.0560004	0.0445
	0	40.0006	0.0561004	0.0445455
	1	33.334	0.0562004	0.0445833
	1	40	0.0563004	0.0446288
	1	46.6666	0.0564004	0.0446818
	1	53.3332	0.0565004	0.0447424
	1	59.9998	0.0566004	0.0448106
	1	66.6664	0.0567004	0.0448864
	1	73.333	0.0568004	0.0449697
	1	79.9996	0.0569004	0.0450606
	1	86.6662	0.0570004	0.0451591
	1	93.3328	0.0571004	0.0452652
	1	99.9994	0.0572004	0.0453788
	0	106.666	0.0573004	0.0455
	0	100	0.0574004	0.0456136
	0	93.3334	0.0575004	0.0457197
	0	86.6668	0.0576004	0.0458182
	0	80.0002	0.0577004	0.0459091
	0	73.3336	0.0578004	0.0459924
	0	66.667	0.0579004	0.0460682
	0	60.0004	0.0580004	0.0461364
	0	53.3338	0.0581004	0.046197
	0	46.6672	0.0582004	0.04625
	0	40.0006	0.0583004	0.0462955
	1	33.334	0.0584004	0.0463333
	1	40	0.0585004	0.0463788
	1	46.6666	0.0586004	0.0464318
	1	53.3332	0.0587004	0.0464924
	1	59.9998	0.0588004	0.0465606
	1	66.6664	0.0589004	0.0466364
	1	73.333	0.0590004	0.0467197
	1	79.9996	0.0591004	0.0468106
	1	86.6662	0.0592004	0.0469091
	1	93.3328	0.0593004	0.0470152
	1	99.9994	0.0594004	0.0471288
	0	106.666	0.0595004	0.04725
	0	100	0.0596004	0.0473636
	0	93.3334	0.0597004	0.0474697
	0	86.6668	0.0598004	0.0475682
	0	80.0002	0.0599004	0.0476591
	0	73.3336	0.0600004	0.0477424
	0	66.667	0.0601004	0.0478182
	0	60.0004	0.0602004	0.0478864
	0	53.3338	0.0603004	0.047947
	0	46.6672	0.0604004	0.048
	0	40.0006	0.0605005	0.0480455
	1	33.334	0.0606005	0.0480833
	1	40	0.0607005	0.0481288
	1	46.6666	0.0608005	0.0481818
	1	53.3332	0.0609005	0.0482424
	1	59.9998	0.0610005	0.0483106
	1	66.6664	0.0611005	0.0483864
	1	73.333	0.0612005	0.0484697
	1	79.9996	0.0613005	0.0485606
	1	86.6662	0.0614005	0.0486591
	1	93.3328	0.0615005	0.0487652
	1	99.9994	0.0616005	0.0488788
	0	106.666	0.0617005	0.049
	0	100	0.0618005	0.0491136
	0	93.3334	0.0619005	0.0492197
	0	86.6668	0.0620005	0.0493182
	0	80.0002	0.0621005	0.0494091
	0	73.3336	0.0622005	0.0494924
	0	66.667	0.0623005	0.0495682
	0	60.0004	0.0624005	0.0496364
	0	53.3338	0.0625005	0.049697
	0	46.6672	0.0626005	0.04975
	0	40.0006	0.0627005	0.0497955
	1	33.334	0.0628005	0.0498333
	1	40	0.0629005	0.0498788
	1	46.6666	0.0630005	0.0499318
	1	53.3332	0.0631005	0.0499924
	1	59.9998	0.0632005	0.0500606
	1	66.6664	0.0633005	0.0501364
	1	73.333	0.0634005	0.0502197
	1	79.9996	0.0635005	0.0503106
	1	86.6662	0.0636005	0.0504091
	1	93.3328	0.0637005	0.0505152
	1	99.9994	0.0638005	0.0506288
	0	106.666	0.0639005	0.05075
	0	100	0.0640005	0.0508636
	0	93.3334	0.0641005	0.0509697
	0	86.6668	0.0642005	0.0510682
	0	80.0002	0.0643005	0.0511591
	0	73.3336	0.0644005	0.0512424
	0	66.667	0.0645005	0.0513182
	0	60.0004	0.0646005	0.0513864
	0	53.3338	0.0647005	0.051447
	0	46.6672	0.0648005	0.0515
	0	40.0006	0.0649005	0.0515455
	1	33.334	0.0650005	0.0515833
	1	40	0.0651005	0.0516288
	1	46.6666	0.0652005	0.0516818
	1	53.3332	0.0653005	0.0517424
	1	59.9998	0.0654005	0.0518106
	1	66.6664	0.0655005	0.0518864
	1	73.333	0.0656005	0.0519697
	1	79.9996	0.0657005	0.0520606
	1	86.6662	0.0658005	0.0521591
	1	93.3328	0.0659005	0.0522652
	1	99.9994	0.0660005	0.0523788
	0	106.666	0.0661005	0.0525
	0	100	0.0662005	0.0526136
	0	93.3334	0.0663005	0.0527197
	0	86.6668	0.0664006	0.0528182
	0	80.0002	0.0665006	0.0529091
	0	73.3336	0.0666006	0.0529924
	0	66.667	0.0667006	0.0530682
	0	60.0004	0.0668006	0.0531364
	0	53.3338	0.0669006	0.053197
	0	46.6672	0.0670006	0.05325
	0	40.0006	0.0671006	0.0532955
	1	33.334	0.0672006	0.0533333
	1	40	0.0673006	0.0533788
	1	46.6666	0.0674006	0.0534318
	1	53.3332	0.0675006	0.0534924
	1	59.9998	0.0676006	0.0535606
	1	66.6664	0.0677006	0.0536364
	1	73.333	0.0678006	0.0537197
	1	79.9996	0.0679006	0.0538106
	1	86.6662	0.0680006	0.0539091
	1	93.3328	0.0681006	0.0540152
	1	99.9994	0.0682006	0.0541288
	0	106.666	0.0683006	0.05425
	0	100	0.0684006	0.0543636
	0	93.3334	0.0685006	0.0544697
	0	86.6668	0.0686006	0.0545682
	0	80.0002	0.0687006	0.0546591
	0	73.3336	0.0688006	0.0547424
	0	66.667	0.0689006	0.0548182
	0	60.0004	0.0690006	0.0548864
	0	53.3338	0.0691006	0.054947
	0	46.6672	0.0692006	0.055
	0	40.0006	0.0693006	0.0550455
	1	33.334	0.0694006	0.0550833
	1	40	0.0695006	0.0551288
	1	46.6666	0.0696006	0.0551818
	1	53.3332	0.0697006	0.0552424
	1	59.9998	0.0698006	0.0553106
	1	66.6664	0.0699006	0.0553864
	1	73.333	0.0700006	0.0554697
	1	79.9996	0.0701006	0.0555606
	1	86.6662	0.0702006	0.0556591
	1	93.3328	0.0703006	0.0557652
	1	99.9994	0.0704006	0.0558788
	0	106.666	0.0705006	0.056
	0	100	0.0706006	0.0561136
	0	93.3334	0.0707006	0.0562197
	0	86.6668	0.0708006	0.0563182
	0	80.0002	0.0709006	0.0564091
	0	73.3336	0.0710006	0.0564924
	0	66.667	0.0711006	0.0565682
	0	60.0004	0.0712006	0.0566364
	0	53.3338	0.0713006	0.056697
	0	46.6672	0.0714006	0.05675
	0	40.0006	0.0715006	0.0567955
	1	33.334	0.0716006	0.0568333
	1	40	0.0717006	0.0568788
	1	46.6666	0.0718006	0.0569318
	1	53.3332	0.0719006	0.0569924
	1	59.9998	0.0720006	0.0570606
	1	66.6664	0.0721006	0.0571364
	1	73.333	0.0722006	0.0572197
	1	79.9996	0.0723007	0.0573106
	1	86.6662	0.0724007	0.0574091
	1	93.3328	0.0725007	0.0575151
	1	99.9994	0.0726007	0.0576288
	0	106.666	0.0727007	0.05775
	0	100	0.0728007	0.0578636
	0	93.3334	0.0729007	0.0579697
